"","lon","lat","pin"
"14888",-77.508167,37.4861657,"C0070438006"
"14889",-77.5141189,37.4965868,"C0070220019"
"14890",-77.5140293,37.4948338,"C0070222012"
"14891",-77.5039493,37.4913761,"C0070290022"
"14892",-77.5516198,37.5407723,"C0020214008"
"14893",-77.5104371,37.4950702,"C0070224002"
"14894",-77.5060332,37.4957877,"C0070166217"
"14895",-77.5371637,37.5534526,"C0040325014"
"14896",-77.4159312,37.5342363,"E0000382021"
"14897",-77.454578,37.4806355,"C0090618035"
"14898",-77.5252394,37.546114,"C0040457024"
"14899",-77.5153396,37.539521,"C0040507002"
"14900",-77.4763648,37.5651625,"W0001480033"
"14901",-77.4698102,37.5522508,"W0001039026"
"14902",-77.4920919,37.5682269,"W0001951009"
"14903",-77.4671486,37.5481308,"W0000896007"
"14904",-77.4675871,37.5483074,"W0000896002"
"14905",-77.4262026,37.5620005,"N0000454057"
"14906",-77.475707,37.5585369,"W0001364016"
"14907",-77.469083,37.556013,"W0001084025"
"14908",-77.460686,37.501382,"S0071164005"
"14909",-77.420924,37.5291039,"E0000388013"
"14910",-77.4332859,37.4939741,"S0080211002"
"14911",-77.4473167,37.563086,"N0000628030"
"14912",-77.4484373,37.5130337,"S0000403010"
"14913",-77.4514442,37.5181722,"S0000295001"
"14914",-77.4491097,37.5145821,"S0000352001"
"14915",-77.4358187,37.520922,"S0000179011"
"14916",-77.5010931,37.4967006,"C0070139026"
"14917",-77.5101878,37.479048,"C0080722040"
"14918",-77.5411542,37.5493399,"C0040524050"
"14919",-77.5176024,37.5451158,"C0040303028"
"14920",-77.4709478,37.5021341,"C0060159022"
"14921",-77.4583429,37.4969559,"C0090175010"
"14922",-77.5007795,37.5346827,"C0050095038"
"14923",-77.4829965,37.4977201,"C0060463013"
"14924",-77.5081718,37.4934791,"C0070255003"
"14925",-77.5023998,37.4919148,"C0070259036"
"14926",-77.5101159,37.4931836,"C0070254006"
"14927",-77.505241,37.5334839,"C0050095007"
"14928",-77.5111363,37.5342345,"C0040633011"
"14929",-77.5100426,37.5284518,"C0050228018"
"14930",-77.5031988,37.5301038,"C0050235011"
"14931",-77.5099638,37.5266457,"C0050298010"
"14932",-77.532227,37.5457539,"C0040533014"
"14933",-77.5756659,37.5401363,"C0011053006"
"14934",-77.5827399,37.5453172,"C0010746024"
"14935",-77.5348249,37.5525903,"C0040327008"
"14936",-77.5036917,37.5317556,"C0050165025"
"14937",-77.519013,37.534543,"C0040747024"
"14938",-77.5763375,37.5397977,"C0011053040"
"14939",-77.4735217,37.5634748,"W0001372012"
"14940",-77.4687855,37.5115704,"S0002014005"
"14941",-77.4688863,37.5548627,"W0001083041"
"14942",-77.469517,37.548976,"W0000992008"
"14943",-77.467112,37.548052,"W0000896008"
"14944",-77.4712974,37.5504536,"W0001076018"
"14945",-77.4686236,37.5512882,"W0000996005"
"14946",-77.4777695,37.5632854,"W0001474030"
"14947",-77.5325966,37.5425239,"C0040653040"
"14948",-77.5763151,37.5529356,"C0010491012"
"14949",-77.410499,37.5286369,"E0000810007"
"14950",-77.533526,37.542121,"C0040653014"
"14951",-77.4143447,37.5336029,"E0000434013"
"14952",-77.4155323,37.5332645,"E0000435038"
"14953",-77.4123752,37.5350638,"E0000478032"
"14954",-77.411146,37.53623,"E0000477036"
"14955",-77.500396,37.4771677,"C0080692010"
"14956",-77.5086646,37.4953778,"C0070224014"
"14957",-77.5024372,37.5200172,"C0050547004"
"14958",-77.4996482,37.5204465,"C0050585028"
"14959",-77.4990321,37.5205548,"C0050621042"
"14960",-77.4728188,37.4946956,"C0060334014"
"14961",-77.4740176,37.4979518,"C0060297005"
"14962",-77.5535768,37.5573359,"C0010294020"
"14963",-77.5128757,37.5264652,"C0050296010"
"14964",-77.5071414,37.5195366,"C0050615002"
"14965",-77.59241,37.5367097,"C0011254018"
"14966",-77.5255978,37.5522192,"C0040214012"
"14967",-77.5091724,37.5173477,"C0050647008"
"14968",-77.5064694,37.5188906,"C0050615036"
"14969",-77.4924346,37.5112669,"C0050869038"
"14970",-77.5083209,37.4752769,"C0080849013"
"14971",-77.5429763,37.5471067,"C0040644022"
"14972",-77.5247467,37.5180157,"C0050530024"
"14973",-77.5138892,37.5436129,"C0040307006"
"14974",-77.5370532,37.5447423,"C0040649008"
"14975",-77.577233,37.5522339,"C0010491006"
"14976",-77.5498285,37.5472229,"C0020143006"
"14977",-77.5220143,37.5422437,"C0040501018"
"14978",-77.4723801,37.5512153,"W0001117013"
"14979",-77.4716559,37.5501402,"W0001076026"
"14980",-77.4257094,37.5615376,"N0000454050"
"14981",-77.4268302,37.5614535,"N0000454027"
"14982",-77.4406377,37.5740854,"N0000968039"
"14983",-77.491601,37.5695813,"W0001953016"
"14984",-77.4682215,37.5560482,"W0001084012"
"14985",-77.450209,37.599039,"N0170134020"
"14986",-77.4748131,37.5688073,"N0001783002"
"14987",-77.4433273,37.4733952,"S0080884039"
"14988",-77.443804,37.467563,"S0090221001"
"14989",-77.466471,37.4898704,"N0001588017"
"14990",-77.4486032,37.5507365,"N0000350004"
"14991",-77.4436187,37.5261073,"S0000016027"
"14992",-77.4335549,37.5222977,"S0000176016"
"14993",-77.4884579,37.5112611,"S0053315010"
"14994",-77.4164175,37.5294188,"E0000531026"
"14995",-77.5069622,37.4771027,"C0080852014"
"14996",-77.4136349,37.5352024,"E0000433031"
"14997",-77.4175,37.536572,"E0000331022"
"14998",-77.4193879,37.5328237,"E0000297005"
"14999",-77.4202163,37.536077,"E0000252025"
"15000",-77.4168,37.528656,"E0000532004"
"15001",-77.4675044,37.5482887,"W0000896003"
"15002",-77.4481235,37.5214875,"S0000155023"
"15003",-77.467934,37.5566,"W0001085014"
"15004",-77.4839046,37.5594312,"W0001603002"
"15005",-77.466178,37.547254,"W0000849026"
"15006",-77.4896677,37.573085,"W0001997018"
"15007",-77.4926698,37.5712762,"W0001994035"
"15008",-77.468395,37.557093,"W0001085003"
"15009",-77.5132789,37.543851,"C0040307005"
"15010",-77.5166835,37.5389268,"C0040547006"
"15011",-77.544607,37.556303,"C0020082026"
"15012",-77.5353756,37.5467311,"C0040448006"
"15013",-77.5004211,37.5200064,"C0050585035"
"15014",-77.5053941,37.5273867,"C0050302062"
"15015",-77.5732481,37.5578358,"C0010285026"
"15016",-77.5502763,37.5582158,"C0010126021"
"15017",-77.4272113,37.4646244,"S0090396004"
"15018",-77.4458028,37.5386057,"W0000061034"
"15019",-77.4595717,37.5010221,"S0071164003"
"15020",-77.4457927,37.5659542,"N0000690022"
"15021",-77.4347877,37.4987088,"S0071337008"
"15022",-77.4469581,37.5083228,"S0000460013"
"15023",-77.4353705,37.5185777,"S0000273010"
"15024",-77.432892,37.519534,"S0000320003"
"15025",-77.5724079,37.5419976,"C0010927004"
"15026",-77.5035125,37.5133659,"C0050861082"
"15027",-77.5840796,37.534636,"C0011305004"
"15028",-77.5762448,37.5449369,"C0010793024"
"15029",-77.5371539,37.5461161,"C0040569020"
"15030",-77.5358998,37.5445474,"C0040651005"
"15031",-77.5191728,37.5423456,"C0040462013"
"15032",-77.5212079,37.5484296,"C0040259014"
"15033",-77.4165736,37.5312416,"E0000437010"
"15034",-77.5753077,37.5555545,"C0010363010"
"15035",-77.5939493,37.5531432,"C0010565029"
"15036",-77.5872169,37.5514923,"C0010525040"
"15037",-77.5317289,37.5419868,"C0040654004"
"15038",-77.4768408,37.4990135,"C0060329034"
"15039",-77.5046773,37.5124653,"C0050825046"
"15040",-77.5059317,37.5131737,"C0050825012"
"15041",-77.4745356,37.5525424,"W0001202014"
"15042",-77.4602814,37.546274,"W0000604023"
"15043",-77.4253434,37.5621938,"N0000454046"
"15044",-77.4917289,37.5708065,"W0001994022"
"15045",-77.513808,37.5725271,"W0200160016"
"15046",-77.4752038,37.5616272,"W0001368036"
"15047",-77.4646512,37.5175748,"S0001237007"
"15048",-77.4752279,37.5608576,"W0001366045"
"15049",-77.5077408,37.5101255,"C0050891030"
"15050",-77.5069174,37.516355,"C0050685042"
"15051",-77.495627,37.4973869,"C0060727048"
"15052",-77.5105122,37.4783159,"C0080722012"
"15053",-77.4925914,37.5004355,"C0060626005"
"15054",-77.4959518,37.5002212,"C0060727022"
"15055",-77.5020788,37.494591,"C0070199024"
"15056",-77.4963887,37.4738373,"C0080775034"
"15057",-77.4580038,37.5900958,"N0002181040"
"15058",-77.4445304,37.5662231,"N0000688001"
"15059",-77.392165,37.51597,"E0110225001"
"15060",-77.4142878,37.5497439,"E0120334001"
"15061",-77.4510559,37.6014107,"N0170080015"
"15062",-77.474163,37.5643363,"W0001417012"
"15063",-77.4307754,37.5705239,"N0000895010"
"15064",-77.4066962,37.5411328,"E0000864040"
"15065",-77.5005107,37.5341209,"C0050097020"
"15066",-77.5001522,37.5309256,"C0050200006"
"15067",-77.4555641,37.4794697,"C0090618056"
"15068",-77.4547573,37.480983,"C0090618006"
"15069",-77.418398,37.5373779,"E0000329008"
"15070",-77.5319247,37.5423701,"C0040654038"
"15071",-77.4169219,37.5330907,"E0000384001"
"15072",-77.4065531,37.5373313,"E0000565006"
"15073",-77.46475,37.517427,"S0001237005"
"15074",-77.4662963,37.5487678,"W0000898016"
"15075",-77.4662473,37.54885,"W0000898014"
"15076",-77.4345411,37.5755592,"N0001131022"
"15077",-77.467066,37.5552599,"W0001044023"
"15078",-77.4533842,37.5944591,"N0002453020"
"15079",-77.4696573,37.5561954,"W0001126021"
"15080",-77.4803026,37.5655241,"W0001622003"
"15081",-77.5346905,37.5562241,"C0040165018"
"15082",-77.5586675,37.550271,"C0010508046"
"15083",-77.5161796,37.5441921,"C0040385014"
"15084",-77.5395389,37.5399649,"C0030061064"
"15085",-77.5162422,37.5301595,"C0050225058"
"15086",-77.5552611,37.5551889,"C0010292043"
"15087",-77.5494413,37.5530363,"C0010299006"
"15088",-77.5169924,37.5460824,"C0040303020"
"15089",-77.391811,37.5155402,"E0110244001"
"15090",-77.4525016,37.6013211,"N0170079013"
"15091",-77.4427404,37.4683285,"S0090224045"
"15092",-77.4572434,37.5001867,"S0071217002"
"15093",-77.497016,37.4873211,"C0070355021"
"15094",-77.4424756,37.4652207,"S0090383001"
"15095",-77.4697812,37.5495828,"W0000994030"
"15096",-77.4750595,37.5516012,"W0001201013"
"15097",-77.5215334,37.5267078,"C0050254006"
"15098",-77.5819341,37.5363338,"C0011177034"
"15099",-77.5145871,37.5303127,"C0050191009"
"15100",-77.5131196,37.5286997,"C0050191002"
"15101",-77.497688,37.4719248,"C0080854072"
"15102",-77.458567,37.4813102,"C0090589020"
"15103",-77.5075244,37.4774264,"C0080849002"
"15104",-77.5113776,37.5123582,"C0050785011"
"15105",-77.426377,37.5621435,"N0000454056"
"15106",-77.491421,37.569533,"W0001953015"
"15107",-77.4253059,37.5624365,"N0000454044"
"15108",-77.4257543,37.5630995,"N0000650023"
"15109",-77.4271889,37.5621888,"N0000454034"
"15110",-77.472752,37.5505313,"W0001117023"
"15111",-77.4713848,37.5501821,"W0001076022"
"15112",-77.473813,37.552335,"W0001162030"
"15113",-77.4134442,37.5345464,"E0000433008"
"15114",-77.4134519,37.5344862,"E0000433009"
"15115",-77.5471262,37.5526847,"C0020082004"
"15116",-77.4179643,37.5374763,"E0000330019"
"15117",-77.4958293,37.4688036,"C0080940039"
"15118",-77.4221116,37.5345008,"E0000188006"
"15119",-77.4115939,37.53833,"E0000519015"
"15120",-77.4156519,37.5428333,"E0000554009"
"15121",-77.5274791,37.5511496,"C0040291032"
"15122",-77.5072422,37.5169946,"C0050685050"
"15123",-77.508295,37.5173534,"C0050613068"
"15124",-77.5087099,37.5098879,"C0050891022"
"15125",-77.4978224,37.5178418,"C0050691044"
"15126",-77.5014067,37.5182666,"C0050792018"
"15127",-77.5016307,37.5166093,"C0050792039"
"15128",-77.5866538,37.5349792,"C0011260024"
"15129",-77.5001186,37.5124591,"C0050864016"
"15130",-77.5852471,37.5366042,"C0011260044"
"15131",-77.5225169,37.547997,"C0040298034"
"15132",-77.5894223,37.5364282,"C0011215009"
"15133",-77.5396733,37.5529134,"C0040325044"
"15134",-77.4836634,37.4792851,"C0080424106"
"15135",-77.5817102,37.5372941,"C0011177016"
"15136",-77.5035013,37.5124932,"C0050861064"
"15137",-77.3953538,37.5158409,"E0002911012"
"15138",-77.4716537,37.5027738,"C0060158014"
"15139",-77.4693681,37.5043741,"S0002903001"
"15140",-77.4338361,37.4914343,"S0080601030"
"15141",-77.4669872,37.4893166,"W0000911013"
"15142",-77.5271048,37.5378278,"C0040738026"
"15143",-77.4652219,37.5480488,"W0000851017"
"15144",-77.531364,37.589846,"W0210124029"
"15145",-77.4130772,37.5342849,"E0000479021"
"15146",-77.413402,37.533088,"E0000480016"
"15147",-77.419074,37.5340196,"E0000296027"
"15148",-77.5048381,37.5310567,"C0050165029"
"15149",-77.5838144,37.5410853,"C0011004050"
"15150",-77.4207329,37.536084,"E0000252030"
"15151",-77.413974,37.529564,"E0000576016"
"15152",-77.420632,37.5338494,"E0000258002"
"15153",-77.5205419,37.544027,"C0040421004"
"15154",-77.507083,37.5106172,"C0050858006"
"15155",-77.5515863,37.5490503,"C0010554019"
"15156",-77.5416812,37.5566257,"C0020044016"
"15157",-77.5809491,37.5444297,"C0010875012"
"15158",-77.518851,37.5422184,"C0040462014"
"15159",-77.49146,37.4854952,"C0080255016"
"15160",-77.4849239,37.4890578,"C0080217038"
"15161",-77.5486193,37.5511934,"C0020103018"
"15162",-77.4991666,37.5119573,"C0050864023"
"15163",-77.5781284,37.5350268,"C0011266032"
"15164",-77.5225619,37.547512,"C0040298038"
"15165",-77.4735359,37.4701981,"C0080714002"
"15166",-77.5045625,37.4941007,"C0070166048"
"15167",-77.5009027,37.5133428,"C0050864011"
"15168",-77.515593,37.5380257,"C0040547001"
"15169",-77.4476529,37.5066137,"S0070925010"
"15170",-77.4669872,37.4893166,"W0001371014"
"15171",-77.4801233,37.5701353,"W0001721017"
"15172",-77.4881891,37.5111093,"S0053315009"
"15173",-77.518112,37.5727894,"W0200185013"
"15174",-77.4669872,37.4893166,"W0000911014"
"15175",-77.4925578,37.580053,"W0190018012"
"15176",-77.4722137,37.5503969,"W0001076032"
"15177",-77.418132,37.529581,"E0000439011"
"15178",-77.4161233,37.5289009,"E0000531016"
"15179",-77.418834,37.529263,"E0000439019"
"15180",-77.5193265,37.5342076,"C0040746012"
"15181",-77.4203562,37.5333702,"E0000258011"
"15182",-77.4154091,37.5303457,"E0000530032"
"15183",-77.4185048,37.531013,"E0000386008"
"15184",-77.4903847,37.4820158,"C0080377020"
"15185",-77.478247,37.4880226,"C0060607018"
"15186",-77.4768408,37.4938248,"C0060469026"
"15187",-77.4934763,37.4841112,"C0080335040"
"15188",-77.4771993,37.4641267,"C0080995008"
"15189",-77.4750147,37.4704799,"C0080712010"
"15190",-77.4773497,37.46933,"C0080712038"
"15191",-77.5051897,37.5330167,"C0050129002"
"15192",-77.474585,37.5538081,"W0001203019"
"15193",-77.4972848,37.5686156,"W0190230021"
"15194",-77.4696127,37.5551887,"W0001083037"
"15195",-77.4157113,37.5291889,"E0000531009"
"15196",-77.466621,37.556752,"W0001086017"
"15197",-77.4484994,37.5230853,"S0000122030"
"15198",-77.4615251,37.5187869,"S0000917017"
"15199",-77.4786445,37.5653052,"W0001522030"
"15200",-77.5041397,37.5130639,"C0050825032"
"15201",-77.5009587,37.5137896,"C0050794038"
"15202",-77.483753,37.479664,"C0080424110"
"15203",-77.4096583,37.5334139,"E0000630052"
"15204",-77.5877989,37.5492583,"C0010699024"
"15205",-77.5806021,37.5391957,"C0011092004"
"15206",-77.5873177,37.5336156,"C0011260074"
"15207",-77.5153695,37.5383165,"C0040547011"
"15208",-77.4484502,37.5136708,"S0000403005"
"15209",-77.4579786,37.5119923,"S0001000004"
"15210",-77.4435514,37.475963,"S0080814002"
"15211",-77.4433273,37.4737645,"S0080884055"
"15212",-77.4767694,37.5048591,"C0060154024"
"15213",-77.4479502,37.5153431,"S0000292001"
"15214",-77.444941,37.4813636,"S0080629001"
"15215",-77.4435155,37.4668522,"S0090300013"
"15216",-77.4178945,37.5301041,"E0000438019"
"15217",-77.4163091,37.5309931,"E0000483022"
"15218",-77.4176156,37.5306646,"E0000438010"
"15219",-77.411676,37.5363369,"E0000431009"
"15220",-77.4206231,37.5371661,"E0000252050"
"15221",-77.4136488,37.5342133,"E0000433014"
"15222",-77.4172566,37.5359023,"E0000293027"
"15223",-77.5113292,37.5281829,"C0050227022"
"15224",-77.4746674,37.4917457,"C0060437006"
"15225",-77.4781964,37.4916218,"C0060469048"
"15226",-77.5098139,37.5189557,"C0050578032"
"15227",-77.5067718,37.5162471,"C0050685040"
"15228",-77.4991666,37.5163864,"C0050760014"
"15229",-77.4992562,37.5181593,"C0050690011"
"15230",-77.4791695,37.4751822,"C0080587018"
"15231",-77.4822045,37.5636634,"W0001620013"
"15232",-77.4701743,37.554122,"W0001082034"
"15233",-77.469937,37.552295,"W0001039028"
"15234",-77.480441,37.55239,"W0001356036"
"15235",-77.4840448,37.5594464,"W0001603001"
"15236",-77.4182782,37.534231,"E0000295018"
"15237",-77.4697951,37.5490655,"W0000992005"
"15238",-77.425582,37.5616405,"N0000454049"
"15239",-77.5116186,37.5120892,"C0050785009"
"15240",-77.5409385,37.5479346,"C0040524058"
"15241",-77.5387215,37.5554659,"C0040325058"
"15242",-77.4772105,37.4950027,"C0060400014"
"15243",-77.5192817,37.5348588,"C0040747030"
"15244",-77.4513956,37.4821396,"C0090595006"
"15245",-77.5775464,37.5534971,"C0010362010"
"15246",-77.5812019,37.5346526,"C0011348036"
"15247",-77.4126593,37.5316137,"E0000574032"
"15248",-77.5117398,37.5408229,"C0040429026"
"15249",-77.4037057,37.5357943,"E0000802003"
"15250",-77.4093193,37.5283762,"E0000884004"
"15251",-77.5001567,37.4914648,"C0070174082"
"15252",-77.5052597,37.4950135,"C0070166193"
"15253",-77.5036917,37.4998091,"C0060892022"
"15254",-77.5753313,37.5453028,"C0010880076"
"15255",-77.4155334,37.5279922,"E0000578022"
"15256",-77.468384,37.505774,"S0002603009"
"15257",-77.4704549,37.5036362,"C0060091002"
"15258",-77.4385533,37.5115808,"S0000390006"
"15259",-77.4591613,37.5110029,"S0001120001"
"15260",-77.4647655,37.50743,"S0002001001"
"15261",-77.4455519,37.4799721,"S0080628025"
"15262",-77.5003736,37.4851119,"C0070444018"
"15263",-77.4469078,37.50708,"S0000459024"
"15264",-77.5240748,37.541562,"C0040499008"
"15265",-77.5222464,37.5197482,"C0050463004"
"15266",-77.4710263,37.4991382,"C0060195036"
"15267",-77.4846154,37.5055283,"C0060354036"
"15268",-77.4694505,37.5007745,"C0060161034"
"15269",-77.521,37.5470947,"C0040299036"
"15270",-77.483977,37.4820266,"C0080342022"
"15271",-77.4844847,37.4992176,"C0060460025"
"15272",-77.5700029,37.5423015,"C0010928006"
"15273",-77.5816207,37.5485191,"C0010746058"
"15274",-77.514044,37.5411435,"C0040428036"
"15275",-77.4609639,37.4825888,"C0090561008"
"15276",-77.5393374,37.5450272,"C0040647012"
"15277",-77.5053992,37.4937961,"C0070166064"
"15278",-77.5188898,37.5268316,"C0050222008"
"15279",-77.5053296,37.4752885,"C0080848056"
"15280",-77.446879,37.56517,"N0000752023"
"15281",-77.464471,37.547658,"W0000810027"
"15282",-77.4486166,37.5192035,"S0000197044"
"15283",-77.4636133,37.5548624,"W0000952030"
"15284",-77.4825397,37.5634607,"W0001618006"
"15285",-77.4768518,37.5649722,"W0001476001"
"15286",-77.4887268,37.5633134,"W0001777018"
"15287",-77.4747486,37.5614622,"W0001368031"
"15288",-77.4452548,37.4925549,"S0071677006"
"15289",-77.4298908,37.5013409,"S0071040019"
"15290",-77.4681146,37.489548,"W0002034001"
"15291",-77.3884453,37.5168964,"E0110246009"
"15292",-77.440974,37.5232529,"S0000057024"
"15293",-77.4966925,37.5644173,"W0190280009"
"15294",-77.4405122,37.5235058,"S0000057018"
"15295",-77.5097174,37.5029766,"C0060921046"
"15296",-77.5024372,37.5122255,"C0050861054"
"15297",-77.5018436,37.5115365,"C0050861026"
"15298",-77.5030196,37.5117547,"C0050861042"
"15299",-77.579489,37.533276,"C0011266050"
"15300",-77.5856948,37.5346425,"C0011260058"
"15301",-77.5236147,37.5463777,"C0040377026"
"15302",-77.5049461,37.4944466,"C0070166056"
"15303",-77.5042051,37.4981692,"C0060894050"
"15304",-77.4466191,37.544784,"W0000146020"
"15305",-77.4824896,37.5603293,"W0001607011"
"15306",-77.4746186,37.5525749,"W0001202015"
"15307",-77.473131,37.5627498,"W0001370006"
"15308",-77.4266957,37.5627502,"N0000454038"
"15309",-77.4869493,37.559098,"W0001602002"
"15310",-77.4725948,37.5507628,"W0001117019"
"15311",-77.4713461,37.5504075,"W0001076019"
"15312",-77.5089894,37.5383803,"C0040471012"
"15313",-77.5118931,37.5406635,"C0040429028"
"15314",-77.5736063,37.5411061,"C0010969008"
"15315",-77.5333356,37.5564995,"C0040127010"
"15316",-77.4194226,37.5355742,"E0000254007"
"15317",-77.5039976,37.5305887,"C0050165035"
"15318",-77.4735359,37.4792248,"C0080309026"
"15319",-77.413465,37.528682,"E0000635021"
"15320",-77.5331676,37.5397868,"C0030049014"
"15321",-77.5450494,37.5357221,"C0030149032"
"15322",-77.490071,37.4937562,"C0070176047"
"15323",-77.5013171,37.4742418,"C0080851036"
"15324",-77.4723425,37.488593,"C0090319016"
"15325",-77.460315,37.4954041,"C0090199058"
"15326",-77.4714744,37.500991,"C0060159038"
"15327",-77.4715913,37.4954655,"C0060300010"
"15328",-77.499749,37.5118146,"C0050864025"
